customer_id,customer_name,age,city
740,Ishita Mand,45,Chennai
741,Shalv Kumer,58,Ahmedabad
742,Yasmin Dugar,32,Mumbai
743,Manikya Bhavsar,41,Mumbai
744,Yasmin Dhaliwal,51,Pune
745,Saira Shetty,16,Ahmedabad
746,Amani Gera,23,Ahmedabad
747,Samarth Raval,50,Chennai
748,Ishita Deep,30,Hyderabad
749,Mannat Chaudhary,37,Mumbai
750,Vihaan Dass,29,Pune
751,Shanaya Keer,41,Ahmedabad
752,Amira Reddy,43,Hyderabad
753,Tarini Dalal,38,Pune
754,Hiran Uppal,29,Ahmedabad
755,Suhana Ratta,39,Mumbai
756,Trisha Jayaraman,17,Chennai
757,Zeeshan Sampath,41,Bangalore
758,Shamik Madan,29,Bangalore
759,Dhanuk Iyer,22,Delhi
760,Nehmat Ahluwalia,18,Hyderabad
761,Shayak Agate,38,Hyderabad
762,Dishani Basak,58,Chennai
763,Renee Krish,33,Delhi
764,Taran Gulati,53,Mumbai
765,Amira Bhavsar,50,Ahmedabad
766,Arnav Batta,30,Pune
767,Madhup Gara,40,Delhi
768,Nitya Anand,52,Ahmedabad
769,Shanaya Hegde,43,Delhi
770,Ranbir Hayre,25,Hyderabad
771,Suhana Bansal,54,Delhi
772,Ayesha Bhasin,32,Delhi
773,Darshit Golla,54,Mumbai
774,Parinaaz Tripathi,37,Chennai
775,Tanya Tara,41,Ahmedabad
776,Uthkarsh Kakar,59,Pune
777,Ayesha Som,40,Delhi
778,Vaibhav Basak,32,Hyderabad
779,Kabir Jhaveri,28,Bangalore
780,Shalv Sarna,35,Pune
781,Jivin Soman,40,Pune
782,Darshit Char,19,Bangalore
783,Zoya Anne,25,Delhi
784,Nishith Dewan,18,Chennai
785,Samaira Zachariah,56,Delhi
786,Heer Kannan,33,Bangalore
787,Hunar Zachariah,51,Hyderabad
788,Neysa Khosla,37,Delhi
789,Lakshay Babu,49,Pune
790,Pari Agrawal,23,Pune
791,Anay Chaudhuri,55,Ahmedabad
792,Nehmat Bhatt,59,Bangalore
793,Ela Kaul,34,Ahmedabad
794,Alia Mand,57,Pune
795,Dhanush Ramesh,56,Delhi
796,Miraya Mangat,52,Hyderabad
797,Kiara Agrawal,21,Pune
798,Suhana Toor,41,Chennai
799,Yasmin Virk,49,Mumbai
800,Misha Rattan,21,Pune
801,Ahana  Ahuja,52,Hyderabad
802,Aniruddh Kumer,48,Ahmedabad
803,Lagan Sane,37,Bangalore
804,Amira Gole,36,Chennai
805,Shanaya Gulati,21,Pune
806,Siya Kurian,21,Bangalore
807,Umang Goda,19,Pune
808,Siya Rajan,45,Pune
809,Rhea Zacharia,26,Pune
810,Dharmajan Kashyap,45,Chennai
811,Charvi Ramakrishnan,46,Pune
812,Kartik Baral,39,Chennai
813,Umang Malhotra,24,Pune
814,Nitara Bhakta,18,Ahmedabad
815,Taimur Sinha,46,Pune
816,Aaryahi Shan,55,Bangalore
817,Anay Kari,52,Hyderabad
818,Prisha Bose,51,Pune
819,Yasmin Raval,39,Chennai
820,Ishaan Lala,46,Mumbai
821,Lakshay Ghose,21,Bangalore
822,Adira Dhar,17,Chennai
823,Charvi Bassi,35,Delhi
824,Kiara Virk,43,Mumbai
825,Shlok Bhasin,26,Hyderabad
826,Jhanvi Arora,19,Ahmedabad
827,Ojas Chakrabarti,30,Hyderabad
828,Lavanya Bhalla,21,Ahmedabad
829,Hunar Walla,45,Chennai
830,Aniruddh Sethi,53,Delhi
831,Pari Anne,17,Chennai
832,Hazel Choudhry,30,Hyderabad
833,Divit Dara,26,Chennai
834,Suhana Contractor,23,Chennai
835,Saanvi Atwal,41,Bangalore
836,Aaina Soni,59,Mumbai
837,Ira Hegde,20,Ahmedabad
838,Zoya Kuruvilla,21,Mumbai
839,Nirvaan Sathe,41,Ahmedabad
840,Divij Dey,19,Ahmedabad
841,Nayantara Deshmukh,34,Chennai
842,Keya Ramesh,35,Ahmedabad
843,Himmat Koshy,48,Ahmedabad
844,Aarna Doctor,35,Chennai
845,Lakshit Singh,27,Bangalore
846,Yuvraj  Trivedi,16,Chennai
847,Bhavin Warrior,41,Mumbai
848,Reyansh Gade,29,Hyderabad
849,Anvi Ahluwalia,53,Hyderabad
850,Hrishita Hans,52,Pune
851,Misha Balay,26,Pune
852,Aarush Swaminathan,51,Pune
853,Alia Khurana,28,Chennai
854,Alisha Sankar,58,Ahmedabad
855,Yakshit Sastry,18,Mumbai
856,Samarth Bobal,48,Delhi
857,Aarav Keer,21,Mumbai
858,Onkar Bansal,25,Ahmedabad
859,Anaya Krishna,20,Hyderabad
860,Kabir Madan,38,Ahmedabad
861,Nayantara Gopal,25,Delhi
862,Hrishita Bhavsar,59,Mumbai
863,Zara Bumb,17,Chennai
864,Darshit Hari,28,Ahmedabad
865,Indrajit Gulati,55,Bangalore
866,Mahika Basak,17,Bangalore
867,Dishani Sagar,35,Mumbai
868,Riya Sandhu,16,Ahmedabad
869,Anahi Edwin,52,Bangalore
870,Advik Boase,24,Hyderabad
871,Vivaan Varty,32,Mumbai
872,Siya Sarraf,24,Ahmedabad
873,Aayush Kunda,26,Mumbai
874,Ishaan Chandra,30,Hyderabad
875,Adira Chacko,39,Pune
876,Nishith Sarna,53,Chennai
877,Urvi Sule,50,Ahmedabad
878,Zara Badal,45,Bangalore
879,Kismat Raju,46,Chennai
880,Kaira Upadhyay,20,Delhi
881,Kimaya Sagar,59,Bangalore
882,Kaira Wali,29,Mumbai
883,Ehsaan Rege,26,Hyderabad
884,Tarini Chaudhari,24,Bangalore
885,Rati Sarkar,49,Ahmedabad
886,Aarna Wagle,27,Mumbai
887,Tiya Bath,50,Bangalore
888,Rasha Singhal,50,Hyderabad
889,Aradhya Brar,16,Ahmedabad
890,Divij Lata,55,Chennai
891,Jhanvi Hans,37,Mumbai
892,Riaan Shukla,44,Pune
893,Divit Agarwal,23,Hyderabad
894,Kiaan Reddy,26,Ahmedabad
895,Biju Samra,56,Bangalore
896,Ojas Setty,52,Bangalore
897,Dishani Chaudry,29,Delhi
898,Advik Barad,45,Mumbai
899,Aaina Edwin,50,Chennai
900,Tejas Sunder,36,Hyderabad
901,Anaya Kohli,52,Pune
902,Jayesh Chopra,20,Pune
903,Hridaan Kaul,34,Pune
904,Pranay Ben,29,Mumbai
905,Suhana Sane,41,Chennai
906,Priyansh Jha,19,Delhi
907,Anvi Jani,40,Mumbai
908,Kimaya Ghose,57,Hyderabad
909,Samaira Balasubramanian,40,Mumbai
910,Tiya Kala,33,Chennai
911,Urvi Bhakta,55,Delhi
912,Dhanuk Kapur,23,Delhi
913,Vihaan Bedi,54,Ahmedabad
914,Ojas Babu,55,Bangalore
915,Yuvraj  Rajan,29,Delhi
916,Tiya Dutt,47,Ahmedabad
917,Chirag Dugar,53,Mumbai
918,Rania Jain,48,Ahmedabad
919,Aarush Kaur,38,Delhi
920,Siya Bal,30,Mumbai
921,Tushar Batta,48,Delhi
922,Yakshit Raval,40,Delhi
923,Adah Dugal,32,Pune
924,Piya Keer,48,Mumbai
925,Abram Madan,17,Mumbai
926,Siya Bava,29,Chennai
927,Prisha Raja,55,Delhi
928,Kismat Ratta,55,Bangalore
929,Rati Dhawan,54,Delhi
930,Aniruddh Sekhon,21,Mumbai
931,Nirvaan Saraf,21,Chennai
932,Alisha Madan,18,Hyderabad
933,Oorja Seth,22,Chennai
934,Pranay Bajwa,23,Hyderabad
935,Taimur Subramanian,57,Chennai
936,Akarsh Singhal,30,Hyderabad
937,Madhup Sangha,44,Mumbai
938,Jhanvi Dayal,48,Hyderabad
939,Zara Kari,45,Ahmedabad
940,Dharmajan Bala,54,Mumbai
941,Nirvi Bhatti,42,Chennai
942,Dharmajan Loyal,51,Ahmedabad
943,Romil Varty,44,Hyderabad
944,Nitya Luthra,53,Hyderabad
945,Ishaan Doctor,48,Ahmedabad
946,Ayesha Ramanathan,52,Mumbai
947,Vaibhav Sankar,42,Hyderabad
948,Sahil Deshpande,48,Bangalore
949,Krish Kamdar,19,Pune
950,Bhavin Sandhu,37,Hyderabad
951,Rasha Srinivas,17,Ahmedabad
952,Abram Bhavsar,25,Mumbai
953,Amani Basak,20,Mumbai
954,Veer Bahl,25,Pune
955,Ojas Dada,48,Mumbai
956,Romil Sanghvi,53,Delhi
957,Shayak Shetty,28,Pune
958,Heer Dewan,46,Hyderabad
959,Ivana Thakur,51,Bangalore
960,Adira Arora,39,Ahmedabad
961,Renee Tak,30,Hyderabad
962,Samar Bobal,44,Hyderabad
963,Amira Sinha,23,Pune
964,Vivaan Sabharwal,20,Mumbai
965,Kashvi Halder,44,Pune
966,Raghav Cherian,19,Chennai
967,Eva Lata,27,Pune
968,Urvi Shetty,17,Chennai
969,Jhanvi Loyal,42,Chennai
970,Rhea Sant,46,Delhi
971,Seher Bakshi,51,Hyderabad
972,Vedika Bora,51,Delhi
973,Samarth Hayer,41,Bangalore
974,Aayush Chhabra,58,Hyderabad
975,Yuvaan Chauhan,42,Bangalore
976,Vedika Chandra,20,Mumbai
977,Azad Sachdeva,35,Bangalore
978,Pihu Konda,26,Pune
979,Ishita Dass,25,Bangalore
980,Rati Bains,55,Delhi
981,Yakshit Raju,53,Ahmedabad
982,Ehsaan Borra,21,Mumbai
983,Heer Datta,23,Chennai
984,Ivan Kulkarni,38,Mumbai
985,Onkar Andra,41,Mumbai
986,Adira Raju,58,Chennai
987,Fateh Karpe,27,Chennai
988,Elakshi Mani,41,Hyderabad
989,Divit Balakrishnan,28,Pune
990,Navya Kar,55,Hyderabad
991,Biju Dugar,33,Bangalore
992,Shlok Brar,40,Mumbai
993,Mishti Samra,48,Bangalore
994,Abram Dugar,55,Pune
995,Tarini Manda,58,Chennai
996,Kaira Dass,27,Ahmedabad
997,Ishaan Chand,59,Chennai
998,Himmat Banerjee,51,Ahmedabad
999,Urvi Ramesh,19,Pune
1000,Prisha Kari,20,Bangalore
1001,Anay Hans,52,Pune
1002,Kiaan Varughese,23,Delhi
1003,Devansh Krish,57,Pune
1004,Kashvi Rastogi,43,Delhi
1005,Baiju Chand,46,Mumbai
1006,Eshani Krishna,24,Chennai
1007,Samarth Bumb,44,Bangalore
1008,Dhanuk Kari,29,Chennai
1009,Kismat Upadhyay,55,Pune
1010,Dhruv Wable,56,Chennai
1011,Navya Lal,37,Chennai
1012,Sara Loyal,26,Ahmedabad
1013,Tejas Lata,38,Chennai
1014,Farhan Thakur,16,Pune
1015,Taimur Ramakrishnan,52,Pune
1016,Priyansh Sanghvi,36,Mumbai
1017,Raghav Bobal,41,Ahmedabad
1018,Lakshit Dave,51,Chennai
1019,Madhav Rattan,38,Delhi
1020,Abram Suresh,16,Delhi
1021,Oorja Sagar,55,Pune
1022,Tiya Kurian,30,Bangalore
1023,Zoya Cheema,36,Bangalore
1024,Rhea Sawhney,24,Mumbai
1025,Tiya Bhavsar,24,Ahmedabad
1026,Myra Contractor,25,Hyderabad
1027,Samarth Dani,41,Bangalore
1028,Pihu Doctor,56,Mumbai
1029,Anahi Devan,50,Pune
1030,Renee Sanghvi,40,Mumbai
1031,Jivika Bora,41,Chennai
1032,Vardaniya Borde,26,Delhi
1033,Jiya Issac,53,Bangalore
1034,Biju Gara,17,Bangalore
1035,Urvi Chand,22,Bangalore
1036,Chirag Chanda,33,Chennai
1037,Divyansh Jha,42,Chennai
1038,Raghav Verma,49,Hyderabad
1039,Hazel Kakar,42,Mumbai
1040,Armaan Krishnamurthy,32,Mumbai
1041,Sara Thakkar,58,Delhi
1042,Azad Aurora,59,Pune
1043,Azad Rajagopal,39,Pune
1044,Damini Dass,40,Delhi
1045,Neysa Devan,22,Pune
1046,Tarini Ranganathan,21,Hyderabad
1047,Jivika Upadhyay,39,Hyderabad
1048,Raunak Brahmbhatt,48,Delhi
1049,Tara Golla,44,Chennai
1050,Divyansh Dhar,58,Mumbai
1051,Drishya Swaminathan,37,Hyderabad
1052,Dishani Barman,41,Delhi
1053,Nitya Kaul,43,Pune
1054,Kaira Shah,36,Hyderabad
1055,Nayantara Sridhar,22,Pune
1056,Akarsh Wason,32,Mumbai
1057,Pihu Joshi,35,Bangalore
1058,Nirvi Suri,56,Pune
1059,Myra Balay,35,Mumbai
1060,Kavya Gera,37,Bangalore
1061,Romil Dutt,43,Delhi
1062,Stuvan Savant,55,Mumbai
1063,Zoya Borah,22,Delhi
1064,Divij Dhawan,16,Bangalore
1065,Misha Chander,47,Mumbai
1066,Myra Bhalla,28,Chennai
1067,Vaibhav Subramanian,45,Delhi
1068,Gatik Garde,38,Bangalore
1069,Vritika Badami,34,Pune
1070,Saira Date,47,Hyderabad
1071,Ira Samra,45,Chennai
1072,Elakshi Seshadri,44,Chennai
1073,Aradhya Tata,44,Mumbai
1074,Lavanya Bobal,45,Ahmedabad
1075,Dhanuk Loyal,31,Mumbai
1076,Shalv Din,55,Mumbai
1077,Tejas Gera,34,Ahmedabad
1078,Charvi Kamdar,33,Ahmedabad
1079,Saira Khalsa,16,Pune
1080,Vihaan Edwin,29,Pune
1081,Saira Ganesh,17,Pune
1082,Kavya Soman,43,Bangalore
1083,Aayush Gola,45,Mumbai
1084,Veer Guha,53,Mumbai
1085,Sumer Gokhale,19,Bangalore
1086,Nishith Sachdeva,16,Chennai
1087,Keya Bera,23,Pune
1088,Diya Krishnan,44,Chennai
1089,Dhruv Suri,54,Ahmedabad
1090,Ritvik Salvi,18,Mumbai
1091,Divit Lala,47,Chennai
1092,Indrans Ratta,25,Delhi
1093,Renee Sodhi,25,Pune
1094,Suhana Sathe,34,Hyderabad
1095,Mannat Rao,49,Bangalore
1096,Eshani Sethi,48,Bangalore
1097,Nishith Garg,38,Bangalore
1098,Urvi Wable,43,Bangalore
1099,Zara Saraf,47,Delhi
1100,Zeeshan Ravel,22,Hyderabad
1101,Bhamini Raja,44,Mumbai
1102,Neysa Johal,23,Hyderabad
1103,Nakul Jain,16,Ahmedabad
1104,Priyansh Chakrabarti,18,Bangalore
1105,Raghav Iyer,39,Chennai
1106,Ranbir Wason,38,Chennai
1107,Yuvraj  Ravi,23,Chennai
1108,Ojas Som,52,Delhi
1109,Divyansh Gaba,18,Delhi
1110,Dharmajan Dhingra,48,Delhi
1111,Tiya Shroff,43,Pune
1112,Pihu Kunda,23,Chennai
1113,Anvi Johal,49,Pune
1114,Madhup Bala,50,Delhi
1115,Tejas Vaidya,47,Chennai
1116,Anika Sant,39,Hyderabad
1117,Vaibhav Rajagopal,29,Chennai
1118,Piya Sen,47,Chennai
1119,Arnav Dhar,58,Hyderabad
1120,Hazel Bhakta,31,Ahmedabad
1121,Raghav Sunder,19,Hyderabad
1122,Rohan Rajagopalan,52,Pune
1123,Tushar Date,36,Pune
1124,Alisha Ganesh,29,Ahmedabad
1125,Stuvan Wagle,46,Pune
1126,Bhavin Rajagopal,33,Delhi
1127,Raunak Jani,22,Mumbai
1128,Madhav Rajan,25,Hyderabad
1129,Eva Hora,22,Bangalore
1130,Yashvi Sankar,48,Delhi
1131,Himmat Bobal,38,Mumbai
1132,Zoya Shenoy,36,Hyderabad
1133,Nitara Dasgupta,34,Bangalore
1134,Indranil Bhatti,34,Hyderabad
1135,Adah Johal,51,Mumbai
1136,Veer Mahajan,44,Chennai
1137,Ranbir Grover,33,Mumbai
1138,Divyansh Apte,17,Ahmedabad
1139,Aarav Krishna,16,Chennai
1140,Tejas Srinivasan,20,Pune
1141,Amani Saini,35,Hyderabad
1142,Taran Krishna,26,Hyderabad
1143,Samaira Kurian,57,Hyderabad
1144,Sahil Rana,17,Chennai
1145,Mohanlal Jani,18,Ahmedabad
1146,Heer Hari,38,Hyderabad
1147,Onkar Tandon,27,Chennai
1148,Biju Bhatti,35,Pune
1149,Ryan Chadha,20,Bangalore
1150,Zeeshan Sule,52,Hyderabad
1151,Amani Yogi,53,Delhi
1152,Kismat Gade,45,Mumbai
1153,Heer Sood,24,Mumbai
1154,Hunar Vasa,49,Ahmedabad
1155,Adah Kumer,59,Bangalore
1156,Prerak Srivastava,50,Chennai
1157,Taran Sahni,37,Hyderabad
1158,Saira Subramanian,59,Delhi
1159,Emir Virk,39,Delhi
1160,Armaan Thaker,32,Hyderabad
1161,Neysa Sridhar,25,Hyderabad
1162,Bhamini Ghose,45,Hyderabad
1163,Faiyaz Goda,38,Delhi
1164,Tiya Chaudry,47,Bangalore
1165,Zara Sekhon,32,Delhi
1166,Sahil Rajan,32,Bangalore
1167,Heer Jain,29,Bangalore
1168,Devansh Dugar,24,Pune
1169,Parinaaz Vaidya,55,Chennai
1170,Anvi Randhawa,17,Pune
1171,Neelofar Wagle,40,Mumbai
1172,Nirvaan Chaudhari,54,Mumbai
1173,Hridaan Kala,24,Pune
1174,Amani Butala,37,Delhi
1175,Pari Bhatt,58,Chennai
1176,Neysa Bora,19,Pune
1177,Sahil Rastogi,41,Ahmedabad
1178,Aarna Khare,44,Ahmedabad
1179,Elakshi Krishna,49,Bangalore
1180,Ritvik Buch,38,Pune
1181,Nakul Bandi,52,Mumbai
1182,Seher Verma,26,Bangalore
1183,Alia Seshadri,21,Ahmedabad
1184,Mishti Ramaswamy,33,Pune
1185,Anahi Korpal,36,Bangalore
1186,Sana Tailor,57,Pune
1187,Manikya Tandon,51,Ahmedabad
1188,Nehmat Suri,56,Bangalore
1189,Bhavin Garg,53,Bangalore
1190,Divit Sandhu,49,Chennai
1191,Anaya Barad,32,Chennai
1192,Aayush Balasubramanian,52,Pune
1193,Aradhya Chada,40,Chennai
1194,Aniruddh Som,53,Chennai
1195,Inaaya  Amble,27,Pune
1196,Darshit Rau,38,Hyderabad
1197,Mamooty Sankar,57,Pune
1198,Akarsh Sarkar,37,Bangalore
1199,Zoya Basu,36,Bangalore
1200,Kismat Garg,42,Bangalore
1201,Veer Dube,46,Delhi
1202,Ahana  Garde,21,Delhi
1203,Rasha Talwar,42,Ahmedabad
1204,Tushar Chana,55,Hyderabad
1205,Inaaya  Jaggi,49,Delhi
1206,Neelofar Choudhary,27,Mumbai
1207,Nirvaan Bhakta,22,Mumbai
1208,Hridaan Dash,25,Chennai
1209,Manikya Halder,32,Mumbai
1210,Yuvaan Dash,41,Chennai
1211,Neysa Shere,36,Chennai
1212,Jhanvi Sha,43,Ahmedabad
1213,Chirag Jhaveri,17,Mumbai
1214,Heer Tella,58,Bangalore
1215,Vihaan Sehgal,16,Chennai
1216,Amani Vora,51,Mumbai
1217,Rhea Manne,41,Bangalore
1218,Saira Dayal,44,Delhi
1219,Dharmajan Gara,36,Chennai
1220,Gokul Iyer,26,Chennai
1221,Shayak Aurora,55,Chennai
1222,Sana Choudhry,26,Delhi
1223,Indrans Cheema,51,Hyderabad
1224,Yashvi Amble,54,Bangalore
1225,Azad Chander,55,Pune
1226,Adah Zacharia,50,Delhi
1227,Shayak Koshy,49,Hyderabad
1228,Baiju Seshadri,39,Delhi
1229,Azad Talwar,37,Chennai
1230,Ela Mammen,20,Hyderabad
1231,Indrajit Zacharia,48,Hyderabad
1232,Ira Date,51,Bangalore
1233,Eva Ganesh,35,Chennai
1234,Damini Koshy,34,Hyderabad
1235,Bhavin Deep,50,Chennai
1236,Aayush Gupta,58,Bangalore
1237,Ela Amble,32,Ahmedabad
1238,Rohan Sarna,58,Ahmedabad
1239,Ayesha Ghosh,49,Hyderabad
1240,Devansh Chada,24,Delhi
1241,Jayant Khurana,41,Bangalore
1242,Miraya Raj,17,Hyderabad
1243,Tushar Bail,24,Ahmedabad
1244,Fateh Savant,24,Chennai
1245,Tushar Chokshi,55,Chennai
1246,Rati Sangha,32,Mumbai
1247,Kartik Dewan,16,Delhi
1248,Piya Khanna,40,Pune
1249,Jivin Sathe,58,Ahmedabad
1250,Ela Swaminathan,55,Hyderabad
1251,Jivin Mandal,57,Mumbai
1252,Manjari Raja,40,Chennai
1253,Miraan Keer,54,Chennai
1254,Damini Choudhury,50,Delhi
1255,Mahika Sandal,18,Chennai
1256,Rati Salvi,52,Delhi
1257,Hazel Sami,59,Ahmedabad
1258,Shanaya Subramanian,59,Delhi
1259,Vritika Saran,45,Hyderabad
1260,Nitya Kannan,53,Ahmedabad
1261,Prisha Goda,49,Delhi
1262,Ryan Sachdeva,27,Hyderabad
1263,Prerak Chadha,34,Bangalore
1264,Dhruv Deol,52,Mumbai
1265,Kanav Konda,59,Mumbai
1266,Priyansh Varughese,32,Hyderabad
1267,Kavya Dar,25,Delhi
1268,Adira Bawa,27,Ahmedabad
1269,Tanya Desai,31,Bangalore
1270,Vaibhav Buch,39,Mumbai
1271,Aarna Kota,34,Ahmedabad
1272,Ranbir Vohra,23,Chennai
1273,Armaan Doctor,46,Pune
1274,Lagan Doshi,36,Chennai
1275,Vihaan Varty,32,Mumbai
1276,Devansh Khatri,38,Bangalore
1277,Tiya Gopal,52,Chennai
1278,Kaira Ravel,31,Pune
1279,Jivin Ravi,21,Mumbai
1280,Armaan Saini,23,Pune
1281,Ishaan Subramanian,40,Hyderabad
1282,Divij Ravel,33,Mumbai
1283,Sumer Kale,40,Mumbai
1284,Onkar Dara,27,Delhi
1285,Tarini Rajagopalan,30,Chennai
1286,Adah Chada,41,Hyderabad
1287,Dhanuk Talwar,56,Chennai
1288,Anvi Suri,41,Hyderabad
1289,Taimur Lad,47,Mumbai
1290,Raunak Bera,25,Bangalore
1291,Khushi Sangha,31,Bangalore
1292,Ahana  Sule,22,Mumbai
1293,Ojas Gole,32,Bangalore
1294,Kavya Butala,38,Chennai
1295,Amira Chowdhury,41,Hyderabad
1296,Yashvi Krish,36,Mumbai
1297,Rhea Agrawal,37,Ahmedabad
1298,Gatik Karan,22,Pune
1299,Baiju Barad,29,Mumbai
1300,Rania Verma,30,Hyderabad
1301,Prerak Dugar,22,Delhi
1302,Anya Kuruvilla,24,Delhi
1303,Arhaan Karpe,23,Hyderabad
1304,Rania Chana,38,Pune
1305,Tejas Soni,44,Delhi
1306,Jhanvi Salvi,33,Bangalore
1307,Alisha Bassi,46,Pune
1308,Ryan Chaudhari,45,Mumbai
1309,Vritika Sheth,54,Ahmedabad
1310,Dhanush Dhawan,50,Mumbai
1311,Gatik Shere,33,Hyderabad
1312,Eshani Goda,57,Hyderabad
1313,Raghav Badami,54,Ahmedabad
1314,Hrishita Kapur,32,Hyderabad
1315,Aayush Char,29,Bangalore
1316,Himmat Iyengar,46,Hyderabad
1317,Jivika Ramaswamy,39,Pune
1318,Zeeshan Rama,50,Ahmedabad
1319,Ehsaan Ahuja,59,Delhi
1320,Ojas Batra,49,Mumbai
1321,Urvi Brahmbhatt,18,Chennai
1322,Shray Ramesh,52,Bangalore
1323,Kabir Chaudry,58,Chennai
1324,Sahil Saini,55,Pune
1325,Sahil Raja,41,Chennai
1326,Rohan Bir,38,Chennai
1327,Shanaya Seth,59,Bangalore
1328,Hazel Som,54,Mumbai
1329,Charvi Gulati,30,Hyderabad
1330,Ishita Sandhu,19,Chennai
1331,Prerak Bali,44,Delhi
1332,Sahil Yogi,37,Chennai
1333,Rasha Kunda,40,Hyderabad
1334,Amani Sanghvi,28,Pune
1335,Vivaan Sarma,33,Pune
1336,Riaan Thakur,48,Chennai
1337,Tiya Sachdeva,31,Mumbai
1338,Vanya Mani,57,Chennai
1339,Ryan Mander,59,Hyderabad
1340,Nayantara Edwin,17,Bangalore
1341,Purab Shroff,50,Mumbai
1342,Nishith Malhotra,57,Delhi
1343,Lavanya Sandhu,49,Mumbai
1344,Trisha Master,45,Ahmedabad
1345,Anya Ahuja,28,Hyderabad
1346,Sara Khalsa,28,Ahmedabad
1347,Ishaan Chana,33,Hyderabad
1348,Onkar Dugal,47,Delhi
1349,Sara Krishnan,47,Chennai
1350,Mohanlal Varkey,50,Delhi
1351,Advika Konda,54,Bangalore
1352,Gatik Varughese,44,Chennai
1353,Bhavin Bal,44,Ahmedabad
1354,Jayant Garg,59,Bangalore
1355,Eshani Bal,31,Mumbai
1356,Piya Shan,59,Bangalore
1357,Manjari Vora,25,Ahmedabad
1358,Shaan Sachdev,45,Chennai
1359,Ishita Dhawan,40,Ahmedabad
1360,Vedika Loke,54,Bangalore
1361,Raunak Chandra,35,Ahmedabad
1362,Hrishita Vig,20,Hyderabad
1363,Madhav Bhat,16,Hyderabad
1364,Jayant Goel,45,Ahmedabad
1365,Abram Wason,18,Hyderabad
1366,Ranbir Krishnamurthy,29,Chennai
1367,Manjari Shere,45,Chennai
1368,Miraya Srinivasan,19,Mumbai
1369,Arnav Tank,33,Pune
1370,Anahita Rege,52,Chennai
1371,Rania Dara,40,Hyderabad
1372,Dhruv Varughese,16,Bangalore
1373,Tarini Gulati,30,Mumbai
1374,Umang Lal,24,Pune
1375,Oorja Jain,30,Bangalore
1376,Lagan Shere,39,Pune
1377,Vidur Sengupta,19,Bangalore
1378,Zara Soni,27,Pune
1379,Pranay Swaminathan,52,Bangalore
1380,Dhruv Kunda,52,Mumbai
1381,Onkar Ghosh,58,Ahmedabad
1382,Raunak Vasa,21,Bangalore
1383,Kashvi Dubey,54,Ahmedabad
1384,Farhan De,39,Delhi
1385,Tara Bhalla,26,Ahmedabad
1386,Khushi Yadav,28,Ahmedabad
1387,Jivika Sen,49,Mumbai
1388,Pihu Upadhyay,40,Pune
1389,Siya Zacharia,22,Bangalore
1390,Prerak Vohra,19,Chennai
1391,Parinaaz Maharaj,23,Pune
1392,Miraya Dora,35,Ahmedabad
1393,Stuvan Bassi,44,Mumbai
1394,Samar Butala,25,Pune
1395,Vardaniya Karnik,58,Chennai
1396,Kanav Kale,49,Mumbai
1397,Kartik Gala,41,Mumbai
1398,Ira Ben,56,Chennai
1399,Ishaan Gole,18,Bangalore
1400,Tanya Kadakia,21,Bangalore
1401,Advika Sarraf,20,Hyderabad
1402,Dhanuk Kannan,20,Pune
1403,Khushi Chanda,38,Pune
1404,Vritika Sheth,24,Ahmedabad
1405,Chirag Kamdar,50,Bangalore
1406,Vritika Bansal,35,Chennai
1407,Samiha Sama,57,Pune
1408,Divyansh Dasgupta,50,Hyderabad
1409,Hazel Chaudry,33,Bangalore
1410,Saksham Buch,32,Pune
1411,Badal Mahajan,39,Delhi
1412,Fateh Rattan,18,Mumbai
1413,Shaan Wason,47,Chennai
1414,Jivika Kuruvilla,50,Hyderabad
1415,Anay Sood,53,Bangalore
1416,Myra Rout,28,Hyderabad
1417,Dhanush Srinivas,40,Delhi
1418,Shray Wable,24,Delhi
1419,Ryan Deo,19,Hyderabad
1420,Eva Jha,29,Ahmedabad
1421,Saksham Srinivasan,52,Delhi
1422,Rohan Suresh,49,Ahmedabad
1423,Indrans Walla,26,Hyderabad
1424,Aaina Batta,56,Mumbai
1425,Jhanvi Barad,18,Chennai
1426,Mohanlal Kuruvilla,43,Hyderabad
1427,Aarna Dyal,44,Ahmedabad
1428,Samar Loyal,24,Hyderabad
1429,Mahika Karnik,18,Mumbai
1430,Dishani Soman,40,Pune
1431,Zara Mammen,49,Chennai
1432,Advik Kara,27,Bangalore
1433,Navya Chatterjee,57,Bangalore
1434,Shlok Lata,24,Mumbai
1435,Raunak Kibe,30,Hyderabad
1436,Aradhya Bhatti,55,Ahmedabad
1437,Devansh Sengupta,40,Chennai
1438,Ivana Deshpande,20,Pune
1439,Mishti Kashyap,26,Ahmedabad
1440,Hunar Ramakrishnan,49,Pune
1441,Tara Deshmukh,39,Chennai
1442,Mohanlal Dora,30,Hyderabad
1443,Anvi Rastogi,53,Mumbai
1444,Armaan Krishnan,23,Delhi
1445,Romil Guha,20,Mumbai
1446,Aradhya Mander,41,Chennai
1447,Kiaan Koshy,33,Mumbai
1448,Chirag Raval,21,Hyderabad
1449,Lavanya Bahri,52,Bangalore
1450,Samaira Bala,28,Chennai
1451,Parinaaz Brar,43,Hyderabad
1452,Indrans Mane,20,Pune
1453,Yakshit Comar,28,Mumbai
1454,Hazel Balakrishnan,32,Bangalore
